"","Código da Província","Província","Código do Mun.","Município","Sexo_Condicao","Total_Almas","Raças_Branco","Raças_Pardo","Raças_Preto","Raças_Caboclo","Estado civil_Solteiro","Estado civil_Casado","Estado civil_Viúvo","Religião_Católicos","Religião_Acatólico","Nacionalidade_Brasileira","Nacionalidade_Estrangeira","Instrução_Sabem Ler e Escrever","Instrução_Analfabetos","Instrução - população escolar de 6 a 15 anos_Frequentam Escola","Instrução - população escolar de 6 a 15 anos_Não Frequentam Escola","Instrução - população escolar de 6 a 15 anos_S./ Inf. da Frequência Escolar","Defeitos físicos_Cegos","Defeitos físicos_Surdos-Mudos","Defeitos físicos_Aleijados","Defeitos físicos_Dementes","Defeitos físicos_Alienados","Ausentes_Ausentes","Transeuntes_Transeuntes","Faixa Etária_1 mês","Faixa Etária_2 meses","Faixa Etária_3 meses","Faixa Etária_4 meses","Faixa Etária_5 meses","Faixa Etária_6 meses","Faixa Etária_7 meses","Faixa Etária_8 meses","Faixa Etária_9 meses","Faixa Etária_10 meses","Faixa Etária_11 meses","Faixa Etária_1 ano","Faixa Etária_2 anos","Faixa Etária_3 anos","Faixa Etária_4 anos","Faixa Etária_5 anos","Faixa Etária_6-10 anos","Faixa Etária_11-15 anos","Faixa Etária_16-20 anos","Faixa Etária_21-25 anos","Faixa Etária_26-30 anos","Faixa Etária_31-40 anos","Faixa Etária_41-50 anos","Faixa Etária_51-60 anos","Faixa Etária_61-70 anos","Faixa Etária_71-80 anos","Faixa Etária_81-90 anos","Faixa Etária_91-100 anos","Faixa Etária_Maiores de 100","Faixa Etária_S/inf.","Brasileiros segundo origem_Brasileiros adotivos","Brasileiros segundo origem_Estrang. Naturalizados","Brasileiros segundo origem_Amazonas","Brasileiros segundo origem_Pará","Brasileiros segundo origem_Maranhão","Brasileiros segundo origem_Piauhy","Brasileiros segundo origem_Ceará","Brasileiros segundo origem_Rio Grande do Norte","Brasileiros segundo origem_Parahyba","Brasileiros segundo origem_Pernambuco","Brasileiros segundo origem_Alagoas","Brasileiros segundo origem_Sergipe","Brasileiros segundo origem_Bahia","Brasileiros segundo origem_Espírito Santo","Brasileiros segundo origem_Rio de Janeiro","Brasileiros segundo origem_São Paulo","Brasileiros segundo origem_Paraná","Brasileiros segundo origem_Santa Catharina","Brasileiros segundo origem_Rio Grande do Sul","Brasileiros segundo origem_Minas Geraes","Brasileiros segundo origem_Goyaz","Brasileiros segundo origem_Matto Grosso","Brasileiros segundo origem_S./Inf. de Origem","Estrangeiros segundo origem_Africanos","Estrangeiros segundo origem_Alemães","Estrangeiros segundo origem_Austríacos","Estrangeiros segundo origem_Argentinos","Estrangeiros segundo origem_Belgas","Estrangeiros segundo origem_Bolivianos","Estrangeiros segundo origem_Chineses","Estrangeiros segundo origem_Dinamarqueses","Estrangeiros segundo origem_Franceses","Estrangeiros segundo origem_Gregos","Estrangeiros segundo origem_Espanhóis","Estrangeiros segundo origem_Holandeses","Estrangeiros segundo origem_Húngaros","Estrangeiros segundo origem_Ingleses","Estrangeiros segundo origem_Italianos","Estrangeiros segundo origem_Japoneses","Estrangeiros segundo origem_Mexicanos","Estrangeiros segundo origem_Norte-americanos","Estrangeiros segundo origem_Orientais","Estrangeiros segundo origem_Paraguaios","Estrangeiros segundo origem_Persas","Estrangeiros segundo origem_Peruanos","Estrangeiros segundo origem_Portugueses","Estrangeiros segundo origem_Russos","Estrangeiros segundo origem_Suissos","Estrangeiros segundo origem_Suecos","Estrangeiros segundo origem_Turcos","Estrangeiros segundo origem_Estrang. S./ Inf.","Prof. liberais_Seculares (religiosos)","Prof. liberais_Homens (relig. Regular)","Prof. liberais_Mulheres (relig. Regular)","Prof. liberais_Juizes","Prof. liberais_Advogados","Prof. liberais_Notários e escrivães","Prof. liberais_Procuradores","Prof. liberais_Oficiais de justiça","Prof. liberais_Médicos","Prof. liberais_Cirurgiões","Prof. liberais_Farmacêuticos","Prof. liberais_Parteiros","Prof. liberais_Professores e homens de letras","Prof. liberais_Empregados públicos","Prof. liberais_Artistas","Outras ocupações_Militares","Outras ocupações_Marítimos","Outras ocupações_Pescadores","Outras ocupações_Capitalistas e proprietários","Prof. Industriais e comerciais_Manufatureiros e fabricantes","Prof. Industriais e comerciais_Comerciantes, guarda-livros e caixeiros","Prof. Manuais e Mec._Costureiras","Prof. Manuais e Mec._canteiros, calcoteiros, mineiros e cavouqueiros","Prof. Manuais e Mec._em metais","Prof. Manuais e Mec._em madeiras","Prof. Manuais e Mec._em tecidos","Prof. Manuais e Mec._de edificações","Prof. Manuais e Mec._em couros e peles","Prof. Manuais e Mec._em tinturaria","Prof. Manuais e Mec._de vestuários","Prof. Manuais e Mec._de chapéus","Prof. Manuais e Mec._de calçado","Prof. Agric._Lavradores","Prof. Agric._Criadores","Outras ocupações_Criados e jornaleiros","Outras ocupações_Serviço doméstico","Sem profissão_Sem profissão","Outras ocupações_S./ Inf."
"2553",16,"Paraná",1612,"Morretes","Total Livres",2216,1404,680,40,92,1033,818,365,2211,5,2186,30,595,1621,130,25,0,1,2,7,2,1,0,0,4,6,4,8,7,8,7,6,7,11,12,7,13,12,20,22,38,117,418,363,358,355,174,124,87,21,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,22,2140,5,8,0,0,0,0,2,13,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,522,0,1,503,1062,0
"2554",16,"Paraná",1612,"Morretes","Total Livres",466,0,251,215,0,450,11,5,466,0,448,18,0,466,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14,19,20,21,64,84,63,45,42,32,23,12,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,7,9,411,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0,2,4,0,7,1,0,6,0,3,191,0,12,184,25,0
"2555",16,"Paraná",1612,"Morretes","Total Livres",4423,2578,1558,94,193,2147,1590,686,4400,23,4253,170,2134,2289,154,56,164,7,5,33,6,2,13,0,12,18,15,20,22,27,16,16,20,30,33,19,28,35,48,52,123,251,707,685,689,712,361,250,166,50,9,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,12,57,4140,15,19,0,0,0,0,6,63,0,0,0,0,0,0,8,0,0,0,0,17,0,0,0,1,2,0,0,0,73,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,4,35,40,2,0,0,0,0,322,124,0,25,83,0,27,7,0,40,0,47,1456,0,98,503,1606,0
"2556",16,"Paraná",1608,"Palmeira","Total",6298,2999,2069,624,606,4487,1607,204,6295,3,6234,64,1951,4347,246,1194,190,5,10,17,3,4,23,4,11,8,14,14,11,27,10,17,13,13,38,170,177,215,203,205,932,698,649,613,568,725,505,313,119,23,6,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,39,6150,9,14,5,1,1,0,15,7,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,7,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,1,4,0,0,0,0,0,137,98,0,6,29,0,6,0,0,0,0,9,2344,7,60,345,3242,0
"2557",16,"Paraná",1608,"Palmeira","Total Livres",322,0,135,187,0,305,10,7,322,0,304,18,0,322,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,6,5,6,48,45,41,28,33,32,40,12,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,289,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,184,0,14,17,101,0
"2558",16,"Paraná",1608,"Palmeira","Total Livres",2848,1582,784,148,334,1997,790,61,2846,2,2821,27,1015,1833,134,575,0,4,8,14,2,3,13,3,7,4,8,6,6,15,4,9,8,6,10,77,75,103,100,95,438,271,262,275,238,342,248,164,68,8,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,13,2787,7,5,3,0,1,0,8,6,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,7,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,2,1,3,0,0,0,0,0,130,0,0,6,25,0,6,0,0,0,0,8,1099,5,31,20,1506,0
"2559",16,"Paraná",1608,"Palmeira","Total Livres",307,0,152,155,0,294,10,3,307,0,296,11,0,307,0,0,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,9,10,55,42,36,28,30,39,21,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,286,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,142,131,0
"2560",16,"Paraná",1608,"Palmeira","Total Livres",2821,1417,998,134,272,1891,797,133,2820,1,2813,8,936,1885,112,619,0,0,2,3,1,1,10,1,4,4,6,8,5,12,6,8,5,7,28,82,87,101,89,94,391,340,310,282,267,312,196,122,36,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,2788,2,3,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,98,0,0,0,0,0,0,0,0,0,0,1027,2,15,166,1504,0
"2561",16,"Paraná",1608,"Palmeira","Total Livres",629,0,287,342,0,599,20,10,629,0,600,29,0,629,0,0,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,11,14,16,103,87,77,56,63,71,61,27,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,8,575,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,218,0,14,159,232,0
"2562",16,"Paraná",1608,"Palmeira","Total Livres",5669,2999,1782,282,606,3888,1587,194,5666,3,5634,35,1951,3718,246,1194,0,4,10,17,3,4,23,4,11,8,14,14,11,27,10,17,13,13,38,159,162,204,189,189,829,611,572,557,505,654,444,286,104,21,6,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,31,5575,9,8,4,0,1,0,15,7,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,7,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,1,3,0,0,0,0,0,137,98,0,6,25,0,6,0,0,0,0,8,2126,7,46,186,3010,0
"2563",16,"Paraná",1609,"Paranaguá","Total",12140,6748,3195,1871,326,7029,4232,879,12135,5,11780,360,2529,9611,542,1468,65,14,14,37,9,4,24,4,17,28,24,33,32,46,47,48,55,77,110,160,178,171,200,292,968,1107,1274,1714,1597,1422,1259,686,311,198,67,14,5,0,1,15,0,0,0,0,1,0,0,2,0,2,10,15,27,155,11488,33,13,16,0,2,0,52,36,0,0,0,0,0,0,11,0,7,0,0,7,20,0,0,1,2,1,0,0,178,0,1,0,0,0,4,0,0,2,2,3,0,0,3,0,2,3,17,40,39,22,467,28,2,12,496,256,0,26,48,0,31,12,0,25,0,34,5289,0,176,712,4389,0
"2564",16,"Paraná",1609,"Paranaguá","Total Livres",479,0,181,298,0,441,28,10,479,0,458,21,4,475,0,0,33,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,9,7,11,22,44,81,68,71,66,49,18,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,17,413,0,5,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,9,0,8,0,0,5,0,5,320,0,16,52,53,0
"2565",16,"Paraná",1609,"Paranaguá","Total Livres",6140,3773,1567,625,175,3481,2146,513,6137,3,5888,252,1441,4699,323,789,0,7,10,29,4,4,24,4,8,9,12,16,15,18,24,23,23,28,39,82,80,73,84,144,466,646,648,797,811,696,633,423,178,123,36,5,0,0,1,15,0,0,0,0,1,0,0,2,0,2,1,2,10,72,5760,18,3,1,0,0,0,28,22,0,0,0,0,0,0,5,0,7,0,0,5,16,0,0,1,1,0,0,0,166,0,1,0,0,0,4,0,0,2,2,3,0,0,3,0,2,0,12,40,37,22,457,28,1,10,486,0,0,25,39,0,23,12,0,20,0,29,3125,0,160,9,1589,0
"2566",16,"Paraná",1609,"Paranaguá","Total Livres",362,0,128,234,0,330,23,9,362,0,339,23,2,360,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,13,13,10,10,11,21,46,47,53,49,32,23,14,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,7,25,283,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,113,0,0,132,106,0
"2567",16,"Paraná",1609,"Paranaguá","Total Livres",5159,2975,1319,714,151,2777,2035,347,5157,2,5095,64,1082,4077,219,679,0,5,3,4,3,0,0,0,9,19,12,17,17,28,23,25,32,49,68,70,78,78,97,131,480,418,536,789,665,606,528,191,101,54,25,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,41,5032,15,2,1,0,0,0,24,14,0,0,0,0,0,0,6,0,0,0,0,2,4,0,0,0,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,2,0,0,0,1,2,10,245,0,0,0,0,0,0,0,0,0,0,1731,0,0,519,2641,0
"2568",16,"Paraná",1609,"Paranaguá","Total Livres",841,0,309,532,0,771,51,19,841,0,797,44,6,835,0,0,65,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,20,20,19,17,22,43,90,128,121,120,98,72,32,21,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,14,42,696,0,8,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,1,9,0,8,0,0,5,0,5,433,0,16,184,159,0
"2569",16,"Paraná",1609,"Paranaguá","Total Livres",11299,6748,2886,1339,326,6258,4181,860,11294,5,10983,316,2523,8776,542,1468,0,12,13,33,7,4,24,4,17,28,24,33,32,46,47,48,55,77,107,152,158,151,181,275,946,1064,1184,1586,1476,1302,1161,614,279,177,61,13,5,0,1,15,0,0,0,0,1,0,0,2,0,2,2,2,13,113,10792,33,5,2,0,0,0,52,36,0,0,0,0,0,0,11,0,7,0,0,7,20,0,0,1,2,1,0,0,178,0,1,0,0,0,4,0,0,2,2,3,0,0,3,0,2,3,17,40,39,22,457,28,2,12,496,245,0,25,39,0,23,12,0,20,0,29,4856,0,160,528,4230,0
"2570",16,"Paraná",1615,"Ponta Grossa","Total",8603,5765,1998,747,93,6046,2409,148,8603,0,8477,126,3268,5335,240,1237,224,5,5,14,3,5,32,17,14,12,14,7,15,18,9,13,11,14,22,149,180,155,165,148,833,868,889,949,970,1186,1049,757,100,45,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,162,8148,42,65,47,0,0,0,18,2,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,1,0,1,0,0,24,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,5,3,1,0,0,0,1,0,81,93,0,4,8,0,5,0,0,0,0,5,2433,1,464,1165,4330,0
"2571",16,"Paraná",1615,"Ponta Grossa","Total Livres",424,0,151,273,0,390,33,1,424,0,383,41,0,424,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,11,11,9,62,53,48,28,45,58,46,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,15,353,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,162,0,47,40,170,0
"2572",16,"Paraná",1615,"Ponta Grossa","Total Livres",3937,2959,809,117,52,2653,1227,57,3937,0,3884,53,1725,2212,142,558,0,4,2,10,2,3,15,9,8,9,7,7,8,7,7,5,5,8,7,69,74,64,70,62,339,361,403,411,439,536,531,398,69,27,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,67,3749,25,24,17,0,0,0,14,2,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,1,0,0,24,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,3,3,0,0,0,0,1,0,78,0,0,4,8,0,1,0,0,0,0,5,1979,1,390,147,1313,0
"2573",16,"Paraná",1615,"Ponta Grossa","Total Livres",411,0,155,256,0,377,29,5,411,0,391,20,0,411,0,0,109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,15,9,11,6,54,55,47,39,45,64,36,17,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,22,359,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,27,236,128,0
"2574",16,"Paraná",1615,"Ponta Grossa","Total Livres",3831,2806,883,101,41,2626,1120,85,3831,0,3819,12,1543,2288,98,679,0,1,3,4,1,2,16,8,6,3,7,0,7,11,2,8,6,6,15,64,76,71,73,71,378,399,391,471,441,528,436,318,22,16,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,3687,16,29,28,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,93,0,0,0,0,0,0,0,0,0,0,272,0,0,742,2719,0
"2575",16,"Paraná",1615,"Ponta Grossa","Total Livres",835,0,306,529,0,767,62,6,835,0,774,61,0,835,0,0,224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,30,20,22,15,116,108,95,67,90,122,82,41,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,37,712,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,182,0,74,276,298,0
"2576",16,"Paraná",1615,"Ponta Grossa","Total Livres",7768,5765,1692,218,93,5279,2347,142,7768,0,7703,65,3268,4500,240,1237,0,5,5,14,3,5,31,17,14,12,14,7,15,18,9,13,11,14,22,133,150,135,143,133,717,760,794,882,880,1064,967,716,91,43,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,125,7436,41,53,45,0,0,0,18,2,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,1,0,1,0,0,24,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,5,3,0,0,0,0,1,0,81,93,0,4,8,0,1,0,0,0,0,5,2251,1,390,889,4032,0
"2577",16,"Paraná",1613,"Porto de Cima","Total",1869,1223,421,182,43,1190,626,53,1842,27,1703,166,580,1289,92,275,55,2,3,9,1,1,24,12,10,7,12,6,8,11,8,13,9,9,4,24,29,25,29,44,188,234,242,240,226,197,158,79,30,14,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,86,1553,58,0,0,0,0,0,1,47,1,0,1,0,0,3,4,0,0,0,0,2,0,0,0,2,0,0,0,0,41,2,9,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,2,0,0,0,60,12,0,2,6,0,6,0,0,0,0,1,192,0,565,407,607,0
"2578",16,"Paraná",1613,"Porto de Cima","Total Livres",141,0,50,91,0,137,2,2,141,0,107,34,0,141,0,0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,2,3,13,15,27,20,14,12,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,97,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,115,8,15,0
"2579",16,"Paraná",1613,"Porto de Cima","Total Livres",895,698,151,12,34,541,325,29,868,27,787,108,324,571,54,197,0,1,1,4,1,0,12,7,7,4,11,2,6,8,5,11,5,7,2,5,12,8,15,29,117,134,121,112,105,80,40,29,9,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,732,20,0,0,0,0,0,0,46,1,0,1,0,0,3,4,0,0,0,0,2,0,0,0,0,0,0,0,0,39,2,8,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,2,0,0,0,55,0,0,2,3,0,6,0,0,0,0,1,192,0,402,0,225,0
"2580",16,"Paraná",1613,"Porto de Cima","Total Livres",102,0,48,54,0,100,1,1,102,0,85,17,0,102,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,10,17,11,12,13,10,9,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,34,22,0
"2581",16,"Paraná",1613,"Porto de Cima","Total Livres",731,525,172,25,9,412,298,21,731,0,724,7,256,475,38,78,0,1,2,5,0,1,11,5,3,3,1,4,2,3,3,2,4,2,2,13,10,11,11,12,48,68,83,96,94,95,90,38,19,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46,642,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,2,365,345,0
"2582",16,"Paraná",1613,"Porto de Cima","Total Livres",243,0,98,145,0,237,3,3,243,0,192,51,0,243,0,0,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,3,3,23,32,38,32,27,22,28,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,179,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,161,42,37,0
"2583",16,"Paraná",1613,"Porto de Cima","Total Livres",1626,1223,323,37,43,953,623,50,1599,27,1511,115,580,1046,92,275,0,2,3,9,1,1,23,12,10,7,12,6,8,11,8,13,9,9,4,18,22,19,26,41,165,202,204,208,199,175,130,67,28,12,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,79,1374,55,0,0,0,0,0,1,47,1,0,1,0,0,3,4,0,0,0,0,2,0,0,0,2,0,0,0,0,41,2,9,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,2,0,0,0,60,12,0,2,3,0,6,0,0,0,0,1,192,0,404,365,570,0
"2584",16,"Paraná",1606,"Príncipe","Total",8711,4258,2830,1093,530,6373,1895,443,8710,1,8575,136,1047,7664,206,1880,244,3,0,10,3,1,76,1,25,14,16,13,16,52,16,18,13,19,16,282,304,278,276,285,1293,1037,1005,683,742,1063,650,366,144,65,16,3,0,1,0,0,0,0,1,0,0,0,2,0,0,0,8,0,10,193,8277,9,57,18,0,0,0,8,24,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,1,0,0,23,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,9,11,46,0,0,0,0,1,54,79,0,5,6,0,0,0,0,6,0,4,2084,2,792,2022,3586,0
"2585",16,"Paraná",1606,"Príncipe","Total Livres",555,0,228,327,0,508,37,10,555,0,511,44,0,555,0,0,138,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,16,18,17,14,14,71,67,60,51,61,71,53,30,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,475,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,264,15,57,0
"2586",16,"Paraná",1606,"Príncipe","Total Livres",3767,2168,1147,217,235,2511,1151,105,3766,1,3713,54,589,3178,109,884,0,2,0,9,3,1,29,1,12,8,8,9,10,26,12,7,6,10,9,145,157,128,136,137,584,409,416,268,275,434,281,166,76,28,9,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,7,0,4,96,3554,4,33,12,0,0,0,7,20,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,1,0,0,17,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,11,46,0,0,0,0,0,46,0,0,5,6,0,0,0,0,6,0,4,1488,2,528,8,1608,0
"2587",16,"Paraná",1606,"Príncipe","Total Livres",524,0,238,286,0,491,25,8,524,0,500,24,0,524,0,0,106,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,18,14,14,20,8,54,52,69,50,58,85,53,20,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,336,63,0
